image,label,style,mean_brigtness,entropy_brightness,noise_entropy,snr,mean_red,mean_green,mean_blue,variance_red,variance_green,variance_blue,kurt_red,kurt_blue,kurt_green,skew_red,skew_blue,skew_green,avg_entropy_rgb,hue_skewness,hue_kurt,hue_variance,sat_skewness,sat_kurt,sat_variance,val_skewness,val_kurt,val_variance,avg_entropy_hsv,contrast,correlation,energy,homogeneity,entropy_lbp,variance_lbp,edgelen,hog_mean,hog_variance,hog_skewness,hog_kurt,hog_entropy
henri-le-fauconnier_figures-1913.jpg,1,cubism,114.9098501,15.70818859,5.948920672,18.62496972,139.0347405,108.8390773,82.85750096,21417.012,32788.605,72489.2,5.142682,1.6472192,3.2145967,1.5890511,1.7059618,1.5781324,7.6119614,3.2407284,10.414455,518278.56,0.95337003,1.0255661,24023.691,4.021403,20.77232,41332.895,7.108837,5050.13578,0.491549189,0.009893744,0.050740535,3.170467273,9706096.05,13698,0.128138785,0.011358229,0.654497511,-0.627494326,14.45427911
carlos-merida_la-endecha.jpg,1,cubism,132.5367628,15.80476191,4.648060974,19.23599124,122.9607689,135.2627143,143.6800615,184981.03,139546.78,188085.31,4.5593853,5.5349064,1.8373146,2.2451358,2.38939,1.6407622,6.577606,3.6775928,15.0979595,809753.06,2.1089869,4.21607,189473.25,2.3501747,5.1265507,196423.94,6.028545,2168.458902,0.737347728,0.030085853,0.234211181,3.191699057,7837454.85,5459,0.112167166,0.015196305,1.294362785,0.917086911,14.19214717
louis-marcoussis_still-life-with-window.jpg,1,cubism,140.0479969,15.81410856,5.918358317,19.4645381,131.7217686,143.0052595,146.6469819,26856.004,28634.27,14388.855,0.437495,0.8354621,2.2627754,0.70133704,0.9700708,1.40963,7.737105,2.388766,6.4271145,280609.12,1.667974,3.1599116,86189.92,0.66480523,0.35195994,18868.184,7.0691276,2680.859106,0.652486632,0.010079332,0.068882775,3.24198191,4712114.25,12974,0.126331215,0.011818202,0.778370918,-0.351442396,14.43017666
fernand-leger_mechanical-elements-on-red-background-1924.jpg,1,cubism,120.0675586,15.83264526,5.131464618,18.02101493,147.1324567,110.8415994,96.62189927,89684.16,94849.51,101760.086,3.0424504,4.556629,5.0888586,1.9180245,2.1837456,2.2075243,7.1684856,8.151565,81.17008,1327115,2.9594684,12.498719,170480.31,2.0176327,3.7012253,92903.1,6.351563,3115.6672,0.46396686,0.019927314,0.154233726,3.232520103,5279739.05,6938,0.111520301,0.015341,1.336059004,1.067468283,14.17576647
albert-gleizes_composition-1928.jpg,1,cubism,147.9828066,15.86480678,5.048062423,19.73649263,147.3133103,148.4830911,147.0868128,23252.988,22066.355,20379.418,-0.9795766,-0.85310054,-0.95756316,-0.02052022,-0.0394374,-0.046162844,7.7016788,8.747184,80.351364,5306942,8.114199,72.99806,2291740.2,-0.047666773,-0.8955364,21352.137,4.6760917,1276.323906,0.808268682,0.012387549,0.119544297,3.234567122,5567464.65,4803,0.135846565,0.009323488,0.906627878,0.875219682,14.61414464
olexandr-archipenko_composition-1920.jpg,1,cubism,187.5251826,15.92415998,5.298522051,21.67274952,200.9380392,187.1921261,154.2019992,205224.23,163369.88,146182.02,4.547889,3.3287635,3.8673825,2.4120536,2.156883,2.2880387,6.7632966,7.3493886,57.73801,2414701.2,3.8140478,14.073889,315546.1,2.3792086,4.410711,206573.39,5.7682953,1541.895765,0.691797691,0.020861731,0.102671661,3.076096161,15658773.45,4789,0.145408016,0.006634287,0.535692391,0.55856863,14.74339922
max-weber_the-cellist.jpg,1,cubism,100.0323414,15.78741463,5.720751301,16.82078838,116.3025144,99.13531719,61.95964629,21533.8,44344.98,109016.48,-0.70280886,2.95019,-0.7331338,0.463793,1.9551454,0.86955863,7.4413238,3.1848602,9.860094,759012.25,-0.31642377,-1.1720926,22893.582,0.36024353,-0.8931432,22090.154,6.8764477,1883.878275,0.670976452,0.00968232,0.062137201,3.218888364,6765214.45,10306,0.142985219,0.007333005,0.43458814,-0.488018912,14.70759561
julio-gonzalez_femme-tendue-lisant-1929.jpg,1,cubism,118.4756478,15.83697196,4.823292404,18.19023848,134.4231449,114.9040369,94.83701653,232222.75,266162.88,306822.25,28.54799,18.953234,25.78666,4.149591,3.6793914,4.084551,6.264749,5.307825,29.141956,2425630.5,9.176337,115.465904,310360.06,4.2565646,29.932358,238896.9,5.5403695,1053.110839,0.835129835,0.046275928,0.164943262,3.12486599,12399393.05,3001,0.140349239,0.008079869,1.354918223,5.750278009,14.6773513
vicente-manansala_candle-vendors-1976.jpg,1,cubism,115.697301,15.87073689,5.691559881,17.47506022,118.6515648,113.2292042,120.6823837,25938.332,36941.99,30413.668,-1.223544,-1.1065834,-1.0725995,-0.49840578,-0.23819917,-0.017644985,7.5152893,2.3194938,5.1782722,330567.6,0.43756765,-0.43667173,35485.973,0.21899103,-0.76675177,35721.05,7.0733504,2059.488706,0.512145024,0.007694385,0.043613633,3.239679645,5039059.05,13688,0.131530833,0.010477418,0.520437523,-0.912294052,14.51294402
man-ray_the-black-tray.jpg,1,cubism,98.70786621,15.78580498,5.366660992,16.66746855,83.83387928,105.6411226,102.2307728,102504.43,93196.78,88178.21,17.56864,16.187166,15.469246,3.8426824,3.5867176,3.4506109,7.28458,4.27607,23.091011,584225.06,2.1395485,7.1186905,80309.805,3.4110603,15.0497,89759.9,6.7504563,2119.190714,0.620110561,0.02296072,0.121609633,3.17946216,9174148.85,8319,0.137943032,0.008749498,0.506645797,-0.376116491,14.62500043
willi-baumeister_hockey-1924.jpg,1,cubism,176.2236371,15.89235466,4.347437519,21.13942623,181.9147559,177.9345483,152.2968858,353945.53,318601,202303.5,16.672512,9.0827465,15.871645,3.9479687,2.9999142,3.8787646,6.2943344,7.040543,57.828663,1909244.6,2.7626567,7.811742,264885.34,3.8577688,15.923887,351216.7,5.5689387,1317.033961,0.806250591,0.038090046,0.199810864,3.092053476,14867552.85,2493,0.131944001,0.010368558,1.062166523,1.585481038,14.5559438
henri-laurens_figura-1929.jpg,1,cubism,112.9923414,15.78621092,3.557188871,17.76037574,112.4568243,115.0181776,103.5542791,113186.2,118050.91,120751.84,4.2434387,3.6149826,4.9803305,2.1124933,2.0375752,2.208721,6.9777694,7.2441053,60.169308,2186975.8,3.3912241,11.731478,493957.8,2.1837242,4.8312597,118667.95,5.4749184,566.1923137,0.92232494,0.043833099,0.372314897,2.984889372,24359530.65,2389,0.129428113,0.011026141,0.749059651,0.339859829,14.46160642
alberto-magnelli_la-toilette-1917.jpg,1,cubism,130.0513495,15.77317878,4.770933178,19.32468653,155.4808151,118.6058747,122.3838062,52926.78,63897.85,63779.746,2.2307973,6.1285553,4.6281257,1.6462806,2.3122578,2.066216,7.4563866,8.798207,91.76436,1182113.4,1.1649228,2.0201778,46624.594,1.162044,0.4493568,58066.74,6.838099,1616.306024,0.827841292,0.014231895,0.119675009,3.227052221,5980322.25,4915,0.130421957,0.010767891,0.763603835,0.038205914,14.50150209
david-bomberg_imaginative-composition-the-tent-1923.jpg,1,cubism,122.5834371,15.88349084,5.277335754,17.86642909,137.459654,119.7090042,98.3000692,77131.195,72886.46,79285.28,1.4192529,-0.4033053,0.035559416,1.4058613,0.9013435,1.0030178,7.0971713,5.211273,29.520947,1990476.1,1.1605287,0.568676,107179.39,1.398909,1.3901048,77444.72,6.002461,2053.029663,0.449427288,0.015240501,0.094584205,3.252564578,4058569.65,9345,0.131541788,0.010474536,0.607020185,-0.749836376,14.52188693
andr---------------------lhote_l-escale-1913.jpg,1,cubism,117.7222299,15.76706944,5.4704874,18.21010709,124.2461822,116.6637293,106.0617762,4589.0664,11938.121,14246.277,3.178225,-0.51647925,0.025200605,-1.4614998,-0.37586793,-0.8287969,7.8501544,2.099975,4.1590066,269852.28,0.25275606,-0.9803834,30000.387,-1.0953785,1.2347188,6600.0273,7.2883706,2270.078588,0.69316369,0.006992323,0.049650522,3.250683362,4716577.25,11393,0.139548932,0.008303873,0.348113941,-0.988686255,14.64731936
marcel-duchamp_about-young-sister-1911.jpg,1,cubism,184.7586774,15.9310256,5.14284972,21.52028561,205.122153,181.5769319,147.756709,137918.8,61059.973,16100.888,0.9037254,-1.2996216,-0.9760852,1.561475,0.1991327,0.82219875,7.3126035,4.991399,28.60464,1125441.8,1.3319341,1.346992,49757.69,1.5354927,0.8372288,135706.08,6.447244,1351.486118,0.706475817,0.012714497,0.080227591,3.224603991,6549737.65,6380,0.145343096,0.006653162,0.323249484,-0.592615952,14.73759706
franz-marc_fabulous-beast-ii-1913.jpg,1,cubism,99.64696655,15.84545231,5.274167109,16.43904686,127.8032603,91.3313341,68.58785083,31382.55,61048.086,113784.42,-0.8161595,7.166892,0.31065965,0.3008598,2.6062737,1.1468097,7.3424554,2.3348439,4.667878,495822.66,0.71236616,0.35964346,27696.951,0.42289183,-0.999882,35400.04,6.9671707,1557.6104,0.61872251,0.010130455,0.067991512,3.240657749,5306150.85,8826,0.138655702,0.008552374,0.511463318,-0.666576052,14.64546367
romare-bearden_clockwise-series-1979-1984.jpg,1,cubism,93.78093041,15.69549593,5.449445884,16.7624259,96.44006151,91.783391,97.10488274,88242.32,55320.97,26346.31,11.304224,7.810463,6.7130947,3.219811,2.344043,2.4529848,7.5619164,3.4307544,14.471014,307148.56,5.0481524,41.862774,49017.188,2.5186677,8.367102,21042.512,7.292497,2886.165082,0.58920201,0.017130338,0.131307543,3.247963763,4272303.85,10366,0.129782125,0.010934378,0.754039282,-0.07069758,14.4956288
marcel-duchamp_sad-young-man-in-a-train-1911.jpg,1,cubism,93.57270281,15.87914725,5.556161067,15.6567347,120.6912726,88.98096117,46.05342561,30921.496,98063.766,181536.84,-1.3752038,2.2516232,-0.41076422,0.1313295,1.8203237,1.0603306,6.9620233,4.625979,22.338339,1562692.2,0.63465136,-0.7867451,43752.098,0.193088,-1.3178263,33860.715,6.446667,1311.444533,0.540124729,0.01070311,0.053300616,3.202930026,7925726.85,9937,0.147147036,0.006125528,0.101438942,-1.047698934,14.75728073
pablo-picasso_harlequin-with-violin.jpg,1,cubism,129.5713802,15.79347305,6.338899191,18.95594358,143.2208381,125.59005,114.2536409,31287.191,28821.74,20225.793,-0.5604501,-1.0549514,-0.95951676,0.5706423,0.09588609,0.4482801,7.669031,2.6809537,6.282894,534484.44,1.5829715,3.736754,41866.465,0.6120059,-0.57373,32469.676,6.978735,3063.840831,0.605446883,0.008931608,0.052346887,3.015367389,18907920.45,11995,0.14870711,0.005663973,0.149840722,-0.775053284,14.78163857
john-marin_st-paul-s-manhattan-1914.jpg,1,cubism,207.2185621,15.97041573,5.254658199,22.40984678,206.9607843,206.3144175,212.5228604,395562.25,349260.5,380242.06,18.569485,12.8637085,15.929789,4.1635237,3.5985618,3.8709795,6.0206623,5.173658,33.966835,781315.3,7.322643,60.368988,1116348.8,3.9210122,16.147505,408396.88,5.436712,1596.69738,0.148547024,0.033163381,0.128613654,3.132353449,12301704.45,9766,0.140661974,0.007991987,0.286999123,-0.917217443,14.66179832
paul-cezanne_river-at-the-bridge-of-the-three-sources-1906.jpg,1,cubism,136.6465359,15.90958743,6.115988471,18.71135473,151.5832218,133.2491503,114.9404075,70577.36,37208.434,19961.355,-1.0362804,-1.0875063,-1.3055683,0.6949318,-0.56203324,0.31334618,7.4537587,1.4358585,0.7195296,200391.75,1.7484252,2.7812338,45729.445,0.7026804,-1.021568,70014.26,7.0996013,1992.452188,0.452453392,0.008095212,0.038495181,3.191999613,8600668.65,17163,0.150192473,0.005219999,-0.010758661,-1.052970241,14.79808376
alfred-manessier_les-dieux-marins-1935.jpg,1,cubism,72.49814687,15.78096887,4.887345824,14.17060733,102.0868435,63.0632526,43.44090734,41115.44,115837.76,224409.1,-0.4832921,2.4784436,0.49141502,0.59518105,1.9209282,1.3263581,6.7928658,3.888704,15.702551,1103887.8,0.6448288,-0.80391335,52631.168,0.61398834,-0.5533221,42236.64,6.541496,1121.649255,0.642461684,0.015699712,0.13166863,3.206288128,7380090.45,6257,0.128274606,0.011323403,0.794293933,-0.259328842,14.47814429
jose-de-almada-negreiros_acrobats-1947.jpg,1,cubism,119.0629604,15.83329816,5.104407754,17.95569897,121.4098885,119.019331,113.0831988,16907.092,45204.438,75310.18,-0.2610185,-0.53017473,-1.1338234,-0.14529392,0.838641,0.4258061,7.4118443,3.59732,12.938153,728636.9,2.0879464,4.39675,63641.203,0.813163,0.14180136,39956.598,6.8188386,1687.083812,0.702101142,0.011596072,0.105848383,3.239304699,5187428.65,7135,0.125963984,0.011910853,0.895846547,-0.090357239,14.44436866
olexandr-archipenko_torso-1.jpg,1,cubism,70.2158093,15.72824917,2.785932133,14.38139796,67.52293733,70.91864667,73.13790081,259076.23,248773.11,252662.19,4.327238,5.0174303,3.9587502,2.3604846,2.4793768,2.3035283,6.234431,8.676257,79.94588,3720980,3.2623227,10.690624,358297.7,2.4639368,4.964973,253080.3,5.246038,778.5397961,0.838520722,0.053752458,0.401556593,3.124872844,12288811.45,697,0.138177006,0.008684893,0.474151081,0.503300177,14.60618718
auguste-herbin_composition-1928.jpg,1,cubism,96.00678201,15.57420905,4.70696964,17.57431149,101.6065206,95.51143406,83.8007228,43045.94,48899.934,47503.51,1.9560041,1.5561757,1.312572,1.4599534,1.2724416,1.302707,7.5150547,5.0987577,31.54218,740288,3.0937495,11.962062,121870.84,1.4284973,1.6187434,45118.37,6.786518,3368.639671,0.665600796,0.019442946,0.194296453,3.232687327,5247680.45,6627,0.105257655,0.016698604,1.452623424,1.388156259,14.02844726
leopold-survage_la-ville-1911.jpg,1,cubism,119.3449596,15.85228451,5.529606372,17.89860964,144.852303,110.8337409,96.24516724,14472.926,29813.105,31332.27,-0.44231868,-1.2654654,-1.2139916,-0.9372284,-0.04865842,-0.10803455,7.6239734,3.7406242,13.608818,658908.44,0.7679259,-0.36196613,38421.945,-0.7597924,-0.77100444,16270.645,7.0426335,1206.057318,0.758009309,0.009243316,0.07581741,3.180940848,9280212.25,8145,0.140573915,0.008016752,0.50162504,-0.507788916,14.67409404
umberto-boccioni_plastic-synthesis-seated-person-1915.jpg,1,cubism,74.77194925,15.7559352,5.695701094,14.56887364,83.34289889,70.85505575,72.44981161,59941.934,73184.37,75433.805,-1.0680493,1.5408916,0.6966145,0.5814396,1.5984113,1.2415607,7.2451777,3.1794753,11.366498,484879.06,0.62568504,-0.7273989,56190.676,0.69269377,-0.5424762,45135.277,6.878141,949.9999216,0.744171857,0.011005808,0.054216322,3.160805941,10427726.65,11108,0.151818915,0.004728795,-0.09218252,-1.080165059,14.81902784
juan-gris_pierrot-1921.jpg,1,cubism,130.4264206,15.67223681,5.436749652,19.83919144,141.7739485,128.0491657,112.8590542,51381.4,32184.746,48346.54,5.0177164,-0.49978638,4.401593,1.8982371,0.8566704,1.7414398,7.549919,3.3560734,13.818186,583973.4,4.2076955,24.244123,154079.95,2.1985073,7.2044773,51493.402,6.6941514,2632.885459,0.800914049,0.014058591,0.099553182,3.146983529,11407981.45,8935,0.137001797,0.009008285,0.629974776,-0.331503639,14.62383462
carlos-merida_a-hymn-to-the-shulamite-1982.jpg,1,cubism,164.6586236,15.80196172,4.525846911,21.70860529,174.0899808,161.2047828,157.7500654,572141.9,561588.9,154681.75,61.693527,14.161375,90.460396,7.463569,3.346898,9.054876,6.533479,3.0164156,11.595536,380556.53,6.4075556,49.053905,241406.88,8.218871,73.79342,656922.4,6.3754716,3472.019545,0.712331402,0.091493557,0.30402626,3.023592323,20887960.25,5715,0.104345881,0.016889715,1.540958677,2.069722466,13.9716066
pablo-picasso_las-meninas-velazquez-1957.jpg,1,cubism,121.1056055,15.82383373,6.673035694,18.27228904,148.6069973,112.7401922,92.02242215,24601.137,29339.598,52581.434,-0.32467413,1.6316867,0.65852046,0.32213676,1.6051201,0.74227417,7.596582,3.3303497,12.60716,477017.8,-0.9032038,2.079927,8050.324,0.4138271,0.5385592,22770.902,7.1949234,2999.780722,0.551821717,0.007841247,0.045605586,3.212810094,6855079.05,17702,0.137336564,0.008916446,0.535962183,-0.407848843,14.61951376
andre-masson_no-name-1--7--.jpg,1,cubism,109.424852,15.86958844,5.21510909,17.00968385,129.4505959,107.6994694,65.73959246,28556.402,48604.344,174268.6,0.15315413,4.959715,-1.273636,0.15199955,2.354043,0.22822893,7.1581054,3.1974611,10.047588,611563.5,-0.6003398,-1.2029784,21655.637,-0.7164007,-0.91586137,24000.95,6.9693947,1106.51898,0.717603961,0.010288947,0.073412771,3.262658624,3676443.65,9613,0.136319309,0.009194824,0.465725585,-0.915173365,14.60136318
roger-de-la-fresnaye_seated-man-1914.jpg,1,cubism,124.0062591,15.84366055,4.541350388,18.29656482,137.8822299,117.1057132,123.1470665,30077.74,26991.816,30888.059,-1.1012236,-1.098913,0.11235237,-0.23140733,-0.14975591,0.31321898,7.554058,1.5739969,2.1836233,207388.62,1.1436312,0.76320124,68688.016,-0.50302815,-1.2262187,27815.066,7.065779,822.2323137,0.864129709,0.01228728,0.110099167,3.222406766,6662436.45,3044,0.141309644,0.007809362,0.765388591,0.473873598,14.69742624
lyonel-feininger_gelmeroda-ix-1926.jpg,1,cubism,127.9546943,15.80077548,4.859639569,18.75483394,137.7357785,126.9912957,107.2093195,25327.668,25189.348,41420.62,-0.84313965,1.2822762,-0.76513696,-0.002185135,0.9081067,0.11974381,7.5869846,2.1447842,4.2434916,303855.1,0.7020226,-1.1122904,69204.7,-0.034329556,-1.0735449,26422.324,7.018451,915.765302,0.882943326,0.010914846,0.088624107,3.224152071,6576128.85,4181,0.147101557,0.00613891,0.371902959,-0.342117074,14.76462366
stanley-pinker_god-dog.jpg,1,cubism,135.3108189,15.87845515,4.595577949,18.84997845,168.8139946,125.0722645,100.0986082,54096.76,58937.07,106807.66,0.3114171,0.51004124,0.9626522,1.0134028,1.3685237,1.1629366,7.2195125,3.1334362,9.304052,820413.3,2.0069184,6.1765413,43860.26,1.9992703,3.854549,90188.54,6.6251473,712.2753098,0.863061457,0.016825114,0.152057192,3.23378248,5801386.65,4698,0.136131558,0.009245977,0.765822544,0.174557415,14.61339004
diego-rivera_motherhood-angelina-and-the-child-diego-1916.jpg,1,cubism,115.9427297,15.77999635,5.071244766,18.18441749,135.366659,109.7923106,96.68939639,39304.23,65030.69,36463.504,0.040595293,-1.2605852,1.5626926,0.88476074,0.26661977,1.5010499,7.4860473,4.2735786,22.622427,466882.4,1.901158,5.134783,45982.79,0.54922944,-0.78500366,33154.64,7.1034927,1590.038949,0.800696216,0.015643227,0.131995892,3.116109394,13438376.25,5053,0.139269803,0.0083817,0.601124581,-0.254118317,14.65851316
bela-kadar_constructive-town-1925.jpg,1,cubism,161.9489735,15.91676465,5.256282061,20.27872801,180.552649,156.44609,141.4630527,45015.215,31057.918,31444.316,-0.8469677,-1.1239654,-0.66303253,0.4567903,-0.015004634,0.22886199,7.4964814,3.529689,12.945954,791345.5,0.73124623,-1.0491245,92026.44,0.44713467,-0.88420486,45397.93,6.5225387,2040.240533,0.58038731,0.008953394,0.063282877,3.230910335,5910900.25,6736,0.132720698,0.010162994,0.794353167,-0.033330591,14.55839916
lyonel-feininger_oberweimar-1921.jpg,1,cubism,103.1258131,15.82051117,5.283761952,16.76758409,121.309481,100.6821223,68.023391,25639.156,33634.016,69894.1,-0.9522085,-0.7392473,-1.5336442,-0.36668095,0.68213046,-0.3843101,7.3793964,2.552195,5.904126,567974.7,-0.003516258,-0.76813006,30109.895,-0.3209262,-1.0116323,26973.92,6.8807187,1506.964925,0.665600312,0.008794203,0.062311511,3.262442153,3789466.25,8570,0.137388322,0.008902227,0.517735308,-0.592783091,14.61963559
nzante-spee_le-paradis-des-antilopes-1994.jpg,1,cubism,108.8409689,15.90054209,6.235910008,16.83738708,141.1105729,94.82726644,96.35108035,27449.66,51037.31,38142.773,-1.1966939,-1.6934109,-1.7040795,0.09181303,-0.13271223,0.16878954,7.454434,2.0692444,3.374895,215495.84,0.47162524,-0.6580272,29312.598,0.22182874,-1.2829114,35198.363,7.269747,1839.580282,0.34576908,0.00854082,0.042090979,3.212368955,7163527.25,17725,0.149412652,0.005453637,-0.028564589,-1.121272289,14.78647275
le-corbusier_untitled-1932.jpg,1,cubism,113.4158708,15.81689734,5.663191551,17.61713982,113.8255902,112.684306,116.0091503,45234.723,55529.125,46131.15,1.2043691,1.5646505,0.8371811,1.1605756,1.1638602,1.0157255,7.432503,2.9176173,8.542598,411903.7,1.4329199,1.6098957,81251.51,0.36388212,-0.76489663,37174.293,6.915479,2751.292675,0.527776368,0.014066098,0.119935147,3.243530522,4968551.65,10515,0.128150784,0.011355154,0.685829007,-0.57392116,14.46493321
fernand-leger_the-creation-of-the-world-costume-of-woman-1923.jpg,1,cubism,154.7798231,15.7585723,5.476427354,20.65975428,153.2123183,156.2039677,151.3006997,348175,395032.66,277788.84,14.967262,8.063303,17.879217,3.8307602,2.876104,4.1597447,6.1366735,3.1055257,10.093021,521173.8,7.695022,68.32589,774717,3.9476106,16.13894,383661.78,5.817576,1427.510667,0.882929674,0.042968584,0.203300672,3.197358344,8077505.45,6674,0.108823076,0.015935316,1.61079871,2.508436845,14.1076191
m---h---maxy_peasant-portrait-1931.jpg,1,cubism,134.5634295,15.92532549,5.354212035,18.49099636,148.3070665,134.2297732,100.1965552,35049.965,47251.418,94729.83,-1.5618542,-0.32258582,-1.5760882,-0.17754285,1.0016356,0.123629205,7.2406745,3.2451398,11.014435,646656.25,0.69283134,-0.9970114,79529.39,0.062510245,-1.4704117,40112.492,6.628899,969.4272157,0.686622634,0.010816042,0.074734666,3.176850969,9495494.65,7098,0.14919839,0.005517618,0.09994315,-0.856851026,14.78663584
auguste-herbin_the-oise-at-vadencourt-1912.jpg,1,cubism,81.49022684,15.794508,6.089137332,15.0261271,77.41837755,87.17502499,62.85811611,87123.36,56982.49,108658.83,1.3197131,1.0868201,-0.8276174,1.5718427,1.4909767,0.72821283,7.147785,1.8084236,4.417453,221044.84,0.22545393,-1.2440788,44390.598,0.7423024,-0.7430959,47958.07,7.0788817,2100.952596,0.451662272,0.00976578,0.043275884,3.215701,6997201.45,15516,0.147935204,0.005892953,0.110893219,-0.983416498,14.76933839
roy-lichtenstein_woman-in-a-wheelchair-1963.jpg,1,cubism,120.6788158,15.62655134,5.034784217,19.20300603,125.3794541,124.8985775,86.42226836,192541.47,90126.12,105901.97,4.6774573,6.3371086,0.5228102,2.315827,2.3912978,1.2345047,6.9020753,10.077831,114.943504,2145696.2,2.1704168,3.6476073,123166.27,2.9291642,8.981073,122391.54,6.3727493,3817.255937,0.686980067,0.021135629,0.166061338,3.134300955,11662929.85,5369,0.118986133,0.013620078,1.09830664,0.687894671,14.29830259
louis-marcoussis_la-table-1930.jpg,1,cubism,142.4485352,15.89971019,6.210924474,19.13350582,158.6688966,139.9169243,112.828712,58752.1,49942.387,53696.23,5.56079,-0.9956646,1.302239,1.8054551,0.3832837,0.71198267,7.2904534,4.7307367,22.268936,2121987.8,0.95666873,0.03726697,81954.33,1.8026134,5.5475483,58812.273,6.0344634,1677.106573,0.643977393,0.012325894,0.080910386,3.108697223,13414056.45,14145,0.147705934,0.005960735,0.028032571,-0.908455288,14.75991864
rene-magritte_youth-1924--1--.jpg,1,cubism,134.6859208,15.87036278,6.009854486,18.82063508,141.4142868,132.5454517,128.0494887,13741.16,21190.621,30091.582,-0.40950465,-1.4008056,-1.2913729,-0.8707923,-0.029189518,-0.46814668,7.684547,1.8074903,2.7332292,226116.05,0.8881058,-0.8204751,100755.15,-0.56342876,-0.8402002,18512.418,7.010403,1624.399184,0.699356034,0.007339584,0.043496213,3.182512043,9184266.65,14916,0.149755344,0.005351115,0.03637994,-0.953308537,14.79307664
tarsila-do-amaral_s-o-paulo.jpg,1,cubism,147.9188005,15.83904875,5.458281103,19.94421124,162.3035448,147.2182545,113.7865436,41044.29,32639.684,34804.84,14.746582,5.7629824,22.561611,2.3791645,1.5331899,3.030645,7.622701,4.7274837,24.977175,637651,1.719507,10.30951,33696.367,2.3780618,14.499495,38604.88,7.0191703,2563.759325,0.670166871,0.021310642,0.129261816,3.234053737,5094933.05,8591,0.113623332,0.014867516,1.383081871,1.418130754,14.2347031
marsden-hartley_himmel-1915.jpg,1,cubism,125.1846521,15.80116441,5.89690034,18.63023996,148.6043368,122.1351788,79.4915494,36411.508,26552.51,81822.625,-0.54691386,7.260977,0.12400985,0.9254046,2.6321688,0.7166739,7.5525603,4.183119,20.043087,622793.6,1.8710011,4.37602,23389.293,0.7491935,-0.75140166,42489.785,7.031447,3574.340753,0.511377442,0.009034783,0.061752144,3.233202056,5901139.85,12409,0.140263838,0.008103834,0.308115756,-1.031284706,14.65885927
m---h---maxy_madam-ghitas-portrait-composition.jpg,1,cubism,72.34548251,15.78205987,5.097656507,14.15778637,78.02565167,72.0378316,59.00086121,100287.92,110831.07,119817.18,1.250732,0.71005225,1.3593211,1.5704694,1.4051994,1.5875108,6.945278,2.7361913,7.0816383,578621.44,0.46021444,-1.164981,61270.68,1.378585,0.58414245,88541.86,6.615406,1263.099608,0.639428318,0.014748781,0.083660249,3.259121975,4039894.65,6760,0.139346528,0.008360323,0.498816122,-0.610619906,14.65322279
max-weber_invocation.jpg,1,cubism,94.26340638,15.70885223,6.250726843,16.7617166,115.2913956,88.50088428,68.76868897,10517.263,40741.656,96245.04,0.72043777,3.1504607,1.8739066,-0.6055991,1.9446903,1.3374577,7.514044,2.3267114,4.844701,351108.44,-0.02386912,-1.1490875,27926.652,0.06636988,1.9188914,14762.645,7.194135,3206.422792,0.529631735,0.008354145,0.045569256,3.202202956,7833171.65,16252,0.144938387,0.006770642,0.217200136,-0.937513236,14.72879265
pablo-picasso_guitar-bottle-and-fruit-bowl-1921.jpg,1,cubism,142.1031757,15.93082311,4.822645752,18.95689011,151.5731642,132.6823376,165.4624683,100647.14,119316.93,83902.99,1.9236093,2.7004733,3.678977,1.650358,1.7388712,2.0555775,7.0737567,3.8276665,21.575289,592819.94,2.374561,4.709649,263496.84,1.3566227,1.2198944,78711.49,6.224613,1015.5304,0.665069783,0.019374762,0.127981248,3.19154658,8488833.45,4218,0.14039589,0.008066772,0.681474396,0.369817561,14.67720649
louis-marcoussis_the-red-fish-1921.jpg,1,cubism,126.7028989,15.70276113,5.554474621,19.38022614,136.8648981,124.878985,109.3970473,20314.629,23547.863,27849.879,0.22352839,2.3309455,1.8690104,0.5092952,1.6665984,1.2007438,7.732895,2.3415508,6.014409,343736.56,0.6234173,0.6608279,41788.312,0.5697533,-0.000756025,20362.465,7.093387,1521.044533,0.869070649,0.011314312,0.099944778,3.225548948,6382569.65,8189,0.141579176,0.007733115,0.513324342,-0.178099945,14.68768405
juan-gris_bottle-wine-glass-and-fruit-bowl.jpg,1,cubism,79.70841984,15.59625061,5.049387582,16.07409716,99.44990388,74.34212995,55.43821607,69151.625,87864.21,153289.73,2.2713594,3.043964,1.4513102,1.7686043,2.0044873,1.5667286,7.1006393,2.6353958,6.711627,459358.28,0.26445237,0.063726425,26938.926,1.7915326,2.4329658,67060.86,6.9618974,1253.448455,0.830854952,0.018591151,0.138009989,3.175716686,9505743.25,5879,0.137245308,0.008941503,0.65006853,-0.460819517,14.63155543
m---h---maxy_composition.jpg,1,cubism,118.8684506,15.79516931,5.656702339,18.29782367,109.1597539,123.2489196,121.7751019,24036.145,32126.518,30101.428,-0.81740093,-0.33565784,0.33753324,0.2975832,0.4281214,0.76493984,7.6277695,1.7368846,3.7570815,133030.22,0.1653891,-1.5700566,43804.336,-0.031171896,-0.47148585,23192.127,7.305088,2744.298871,0.645784326,0.00974218,0.071446929,3.242364943,4945714.65,11577,0.130053605,0.010863838,0.755137502,-0.355367188,14.50819516
